,Unnamed: 0,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
91,91,51.265,293.6647679,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.235416667
92,92,51.515,311.1269837,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.947916667
93,93,52.511,349.2282314,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.235416667
94,94,52.761,311.1269837,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.235416667
95,95,53.011,293.6647679,1,0,0.0,stim_min_1_b,p05,1,0,0,1,0.472916667
96,96,53.512,311.1269837,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.472916667
97,97,54.008,246.9416506,1,0,0.0,stim_min_1_b,p05,0,0,0,1,0.472916667
98,98,54.52,261.6255653,1,0,0.0,stim_min_1_b,p05,0,0,0,0,1.422916667
99,99,56.001,261.6255653,1,0,0.0,stim_min_1_b,p05,0,1,0,1,0.15625
100,100,56.173,293.6647679,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.15625
101,101,56.341,311.1269837,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.15625
102,102,56.513,349.2282314,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.15625
103,103,56.67,311.1269837,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.15625
104,104,56.841,293.6647679,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.15625
105,105,57.013,311.1269837,35,0,0.0,stim_min_1_b,p05,1,0,1,1,0.15625
106,106,57.169,349.2282314,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.15625
107,107,57.341,391.995436,35,1,57.482,stim_min_1_b,p05,0,0,0,0,0.15625
108,108,57.513,415.3046976,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.15625
109,109,57.669,391.995436,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.15625
110,110,57.838,349.2282314,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.15625
111,111,58.01,391.995436,35,0,0.0,stim_min_1_b,p05,0,0,0,1,0.472916667
112,112,58.507,523.2511306,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.472916667
113,113,59.007,493.8833013,35,0,0.0,stim_min_1_b,p05,0,0,0,1,0.472916667
114,114,59.503,466.1637615,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.472916667
115,115,60.003,440.0,35,0,0.0,stim_min_1_b,p05,0,0,0,1,0.472916667
116,116,60.515,415.3046976,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.472916667
117,117,61.015,391.995436,35,0,0.0,stim_min_1_b,p05,0,0,0,1,0.472916667
118,118,61.505,349.2282314,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.472916667
119,119,62.002,349.2282314,35,0,0.0,stim_min_1_b,p05,0,0,0,1,0.314583333
120,120,62.346,311.1269837,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.314583333
121,121,62.671,293.6647679,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.314583333
122,122,63.01,261.6255653,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.947916667
