,Unnamed: 0,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
34,34,13.262,311.1269837,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
35,35,13.512,293.6647679,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
36,36,13.761,311.1269837,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
37,37,14.01,349.2282314,1,0,0.0,stim_min_2_b,p05,0,0,0,1,0.235416667
38,38,14.26,415.3046976,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
39,39,14.51,391.995436,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
40,40,14.76,349.2282314,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
41,41,15.01,311.1269837,1,0,0.0,stim_min_2_b,p05,0,0,0,1,0.947916667
42,42,16.003,523.2511306,1,0,0.0,stim_min_2_b,p05,0,1,0,1,0.235416667
43,43,16.253,587.3295358,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
44,44,16.515,493.8833013,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
45,45,16.765,523.2511306,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
46,46,17.015,440.0,35,0,0.0,stim_min_2_b,p05,1,0,1,1,0.472916667
47,47,17.515,880.0,35,1,17.718,stim_min_2_b,p05,0,0,0,0,0.472916667
48,48,18.011,830.6093952,35,0,0.0,stim_min_2_b,p05,0,0,0,1,0.235416667
49,49,18.261,880.0,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
50,50,18.511,739.9888454,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
51,51,18.761,830.6093952,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
52,52,19.01,659.2551138,35,0,0.0,stim_min_2_b,p05,0,0,0,1,0.472916667
53,53,19.507,880.0,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
54,54,19.757,659.2551138,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
55,55,20.003,698.4564629,35,0,0.0,stim_min_2_b,p05,0,0,0,1,0.472916667
56,56,20.508,587.3295358,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
57,57,21.006,391.995436,35,0,0.0,stim_min_2_b,p05,0,0,0,1,0.472916667
58,58,21.502,783.990872,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
59,59,22.014,659.2551138,35,0,0.0,stim_min_2_b,p05,0,0,0,1,0.235416667
60,60,22.264,698.4564629,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
61,61,22.514,587.3295358,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
62,62,22.75,659.2551138,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
63,63,23.002,523.2511306,35,0,0.0,stim_min_2_b,p05,0,0,0,1,1.422916667
64,64,24.51,261.6255653,35,0,0.0,stim_min_2_b,p05,1,1,0,1,0.472916667
65,65,25.006,261.6255653,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
66,66,25.506,261.6255653,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
67,67,26.003,293.6647679,35,0,0.0,stim_min_2_b,p05,0,0,0,1,0.472916667
68,68,26.515,293.6647679,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
69,69,27.015,293.6647679,35,0,0.0,stim_min_2_b,p05,0,0,0,1,0.235416667
70,70,27.265,311.1269837,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
71,71,27.511,349.2282314,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
72,72,27.761,293.6647679,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
73,73,28.011,311.1269837,35,0,0.0,stim_min_2_b,p05,0,0,0,1,0.472916667
74,74,28.507,293.6647679,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
75,75,28.757,311.1269837,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
76,76,29.007,261.6255653,35,0,0.0,stim_min_2_b,p05,0,0,0,1,0.472916667
77,77,29.507,293.6647679,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
78,78,30.007,311.1269837,35,0,0.0,stim_min_2_b,p05,0,0,0,1,0.235416667
79,79,30.253,293.6647679,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
80,80,30.515,311.1269837,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
81,81,30.765,349.2282314,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
82,82,31.015,391.995436,35,0,0.0,stim_min_2_b,p05,0,0,0,1,0.947916667
83,83,32.011,261.6255653,1,0,0.0,stim_min_2_b,p05,0,1,1,1,0.947916667
84,84,33.008,391.995436,1,0,0.0,stim_min_2_b,p05,0,0,0,1,0.947916667
85,85,34.004,311.1269837,1,0,0.0,stim_min_2_b,p05,0,0,0,1,1.422916667
86,86,35.512,293.6647679,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
87,87,36.012,261.6255653,1,0,0.0,stim_min_2_b,p05,0,0,0,1,0.472916667
88,88,36.512,311.1269837,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
89,89,37.006,293.6647679,1,0,0.0,stim_min_2_b,p05,0,0,0,1,0.472916667
90,90,37.506,261.6255653,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
91,91,38.006,246.9416506,-35,0,0.0,stim_min_2_b,p05,0,0,1,1,0.472916667
92,92,38.502,220.0,-35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
93,93,39.002,195.997718,-35,0,0.0,stim_min_2_b,p05,0,0,0,1,1.422916667
94,94,40.511,261.6255653,1,0,0.0,stim_min_2_b,p05,1,1,1,1,0.472916667
95,95,41.007,261.6255653,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
96,96,41.507,261.6255653,1,1,41.788,stim_min_2_b,p05,0,0,0,0,0.472916667
97,97,42.007,311.1269837,1,0,0.0,stim_min_2_b,p05,0,0,0,1,1.422916667
98,98,43.506,293.6647679,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
99,99,43.752,261.6255653,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
100,100,44.002,293.6647679,1,0,0.0,stim_min_2_b,p05,0,0,0,1,0.472916667
101,101,44.502,195.997718,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
102,102,45.002,391.995436,1,0,0.0,stim_min_2_b,p05,0,0,0,1,1.422916667
103,103,46.507,369.9944227,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
104,104,46.751,440.0,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
105,105,47.001,391.995436,35,1,47.931,stim_min_2_b,p05,1,0,1,1,0.947916667
106,106,48.009,391.995436,35,0,0.0,stim_min_2_b,p05,0,1,0,1,0.947916667
107,107,49.009,261.6255653,35,0,0.0,stim_min_2_b,p05,0,0,0,1,0.472916667
108,108,49.506,523.2511306,35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
109,109,50.002,466.1637615,1,0,0.0,stim_min_2_b,p05,1,0,1,1,0.472916667
110,110,50.508,415.3046976,1,1,50.583,stim_min_2_b,p05,0,0,0,0,0.235416667
111,111,50.755,391.995436,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.235416667
112,112,51.005,415.3046976,1,0,0.0,stim_min_2_b,p05,0,0,0,1,0.947916667
113,113,52.001,391.995436,1,0,0.0,stim_min_2_b,p05,1,0,0,1,0.947916667
114,114,53.014,349.2282314,1,0,0.0,stim_min_2_b,p05,0,0,0,1,0.947916667
115,115,54.006,311.1269837,-35,0,0.0,stim_min_2_b,p05,1,0,1,1,0.472916667
116,116,54.506,293.6647679,-35,1,54.674,stim_min_2_b,p05,0,0,0,0,0.472916667
117,117,55.002,261.6255653,-35,0,0.0,stim_min_2_b,p05,0,0,0,1,1.422916667
118,118,56.514,391.995436,-35,0,0.0,stim_min_2_b,p05,0,1,0,1,0.472916667
119,119,57.014,391.995436,-35,0,0.0,stim_min_2_b,p05,0,0,0,0,1.422916667
120,120,58.507,391.995436,-35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
121,121,59.003,391.995436,-35,0,0.0,stim_min_2_b,p05,0,0,0,1,1.422916667
122,122,60.516,391.995436,-35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
123,123,61.015,261.6255653,-35,0,0.0,stim_min_2_b,p05,0,0,0,1,0.472916667
124,124,61.512,293.6647679,-35,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
125,125,62.012,311.1269837,1,0,0.0,stim_min_2_b,p05,0,0,1,1,0.472916667
126,126,62.508,246.9416506,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.472916667
127,127,63.005,261.6255653,1,0,0.0,stim_min_2_b,p05,0,0,0,0,0.947916667
