Unnamed: 0,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration,time_difference
17,5.506,493.8833013,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-5.506
18,5.756,391.995436,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-5.756
19,6.007,587.3295358,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.472916667,-6.007
20,6.507,783.990872,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-6.507
21,7.007,391.995436,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,1.185416667,-7.007
22,8.257,783.990872,1.0,0,0.0,stim_maj_3_a,p10,0,1,1,1,0.235416667,-8.257
23,8.507,391.995436,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-8.507
24,8.757,783.990872,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-8.757
25,9.003,783.990872,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-9.003
26,9.253,880.0,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-9.253
27,9.503,783.990872,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-9.503
28,9.753,880.0,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-9.753
29,10.003,698.4564629,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-10.003
30,10.265,698.4564629,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-10.265
31,10.515,349.2282314,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-10.515
32,10.755,698.4564629,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-10.755
33,11.005,698.4564629,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-11.005
34,11.255,783.990872,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-11.255
35,11.505,698.4564629,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-11.505
36,11.751,783.990872,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-11.751
37,12.001,659.2551138,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-12.001
38,12.251,391.995436,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-12.251
39,12.501,523.2511306,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-12.501
40,12.751,587.3295358,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-12.751
41,13.013,659.2551138,17.5,1,13.872,stim_maj_3_a,p10,1,0,1,1,0.235416667,0.859
42,13.263,391.995436,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-13.263
43,13.513,523.2511306,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-13.513
44,13.763,587.3295358,17.5,1,13.872,stim_maj_3_a,p10,0,0,0,0,0.235416667,0.10899999999999999
45,14.013,659.2551138,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.116666667,-14.013
46,14.138,698.4564629,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.116666667,-14.138
47,14.26,587.3295358,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.116666667,-14.26
48,14.385,659.2551138,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.116666667,-14.385
49,14.51,523.2511306,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-14.51
50,15.01,391.995436,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.472916667,-15.01
51,15.509,523.2511306,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-15.509
52,16.006,261.6255653,17.5,0,0.0,stim_maj_3_a,p10,1,1,0,1,0.947916667,-16.006
53,17.011,293.6647679,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.947916667,-17.011
54,18.007,329.6275569,1.0,1,18.769,stim_maj_3_a,p10,1,0,1,1,0.947916667,0.7619999999999969
55,19.003,349.2282314,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.947916667,-19.003
56,20.015,349.2282314,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.472916667,-20.015
57,20.503,329.6275569,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-20.503
58,21.003,293.6647679,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.472916667,-21.003
59,21.515,391.995436,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-21.515
60,22.015,329.6275569,-17.5,1,22.789,stim_maj_3_a,p10,1,0,1,1,0.472916667,0.7740000000000009
61,22.501,293.6647679,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-22.501
62,22.758,329.6275569,-17.5,1,22.789,stim_maj_3_a,p10,0,0,0,0,0.235416667,0.03100000000000236
63,23.008,261.6255653,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,1.422916667,-23.008
64,24.504,391.995436,-17.5,0,0.0,stim_maj_3_a,p10,0,1,0,1,0.235416667,-24.504
65,24.754,329.6275569,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-24.754
66,25.004,440.0,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-25.004
67,25.507,391.995436,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-25.507
68,26.007,349.2282314,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.472916667,-26.007
69,26.507,329.6275569,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-26.507
70,26.753,293.6647679,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-26.753
71,27.003,391.995436,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-27.003
72,27.265,440.0,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-27.265
73,27.515,349.2282314,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-27.515
74,27.765,391.995436,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-27.765
75,28.011,329.6275569,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-28.011
76,28.261,349.2282314,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-28.261
77,28.512,391.995436,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-28.512
78,29.012,391.995436,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.472916667,-29.012
79,29.509,349.2282314,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-29.509
80,30.009,329.6275569,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-30.009
81,30.259,349.2282314,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-30.259
82,30.509,391.995436,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-30.509
83,30.756,440.0,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-30.756
84,31.006,293.6647679,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.472916667,-31.006
85,31.506,261.6255653,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-31.506
86,32.006,523.2511306,1.0,1,32.671,stim_maj_3_a,p10,1,1,1,1,0.472916667,0.6649999999999991
87,32.502,493.8833013,1.0,1,32.671,stim_maj_3_a,p10,0,0,0,0,0.235416667,0.16899999999999693
88,32.764,523.2511306,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-32.764
89,33.011,587.3295358,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.472916667,-33.011
90,33.507,523.2511306,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-33.507
91,33.757,493.8833013,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-33.757
92,34.007,523.2511306,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.947916667,-34.007
93,35.006,523.2511306,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-35.006
94,35.256,587.3295358,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-35.256
95,35.506,493.8833013,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-35.506
96,35.756,523.2511306,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-35.756
97,36.006,587.3295358,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-36.006
98,36.252,391.995436,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-36.252
99,36.502,659.2551138,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-36.502
100,36.752,391.995436,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-36.752
101,37.002,698.4564629,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-37.002
102,37.252,391.995436,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-37.252
103,37.514,783.990872,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-37.514
104,38.01,659.2551138,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-38.01
105,38.262,587.3295358,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-38.262
106,38.512,523.2511306,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-38.512
107,38.759,587.3295358,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-38.759
108,39.008,493.8833013,1.0,0,0.0,stim_maj_3_a,p10,1,0,0,1,0.472916667,-39.008
109,39.508,523.2511306,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.947916667,-39.508
110,40.505,391.995436,17.5,0,0.0,stim_maj_3_a,p10,0,1,1,1,0.472916667,-40.505
111,41.005,329.6275569,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-41.005
112,41.501,440.0,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-41.501
113,42.003,293.6647679,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.472916667,-42.003
114,42.504,329.6275569,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-42.504
115,42.754,349.2282314,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-42.754
116,43.001,391.995436,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-43.001
117,43.501,195.997718,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-43.501
118,44.001,261.6255653,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.472916667,-44.001
119,44.513,293.6647679,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-44.513
120,44.763,329.6275569,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-44.763
121,45.012,349.2282314,17.5,0,0.0,stim_maj_3_a,p10,1,0,0,1,0.235416667,-45.012
122,45.262,391.995436,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-45.262
123,45.512,329.6275569,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-45.512
124,45.758,349.2282314,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-45.758
125,46.008,293.6647679,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-46.008
126,46.258,329.6275569,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-46.258
127,46.508,349.2282314,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-46.508
128,46.758,391.995436,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-46.758
129,47.005,261.6255653,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.947916667,-47.005
130,48.001,523.2511306,17.5,0,0.0,stim_maj_3_a,p10,1,1,0,1,0.235416667,-48.001
131,48.251,587.3295358,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-48.251
132,48.513,659.2551138,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-48.513
133,48.763,523.2511306,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-48.763
134,49.013,391.995436,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-49.013
135,49.263,659.2551138,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-49.263
136,49.513,587.3295358,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-49.513
137,49.763,523.2511306,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-49.763
138,50.01,587.3295358,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-50.01
139,50.26,659.2551138,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-50.26
140,50.51,698.4564629,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-50.51
141,50.76,587.3295358,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-50.76
142,51.01,391.995436,1.0,0,0.0,stim_maj_3_a,p10,0,0,1,1,0.235416667,-51.01
143,51.256,698.4564629,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-51.256
144,51.506,659.2551138,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-51.506
145,51.756,587.3295358,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-51.756
146,52.005,659.2551138,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-52.005
147,52.255,523.2511306,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-52.255
148,52.508,880.0,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-52.508
149,52.757,783.990872,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-52.757
150,53.02,698.4564629,-17.5,1,53.85,stim_maj_3_a,p10,1,0,1,1,0.235416667,0.8299999999999983
151,53.254,659.2551138,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-53.254
152,53.504,587.3295358,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-53.504
153,53.754,523.2511306,-17.5,1,53.85,stim_maj_3_a,p10,0,0,0,0,0.235416667,0.09600000000000364
154,54.0,391.995436,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.235416667,-54.0
155,54.25,440.0,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-54.25
156,54.5,493.8833013,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-54.5
157,54.75,391.995436,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-54.75
158,55.0,523.2511306,-17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,1.422916667,-55.0
159,56.507,261.6255653,1.0,0,0.0,stim_maj_3_a,p10,0,1,1,1,0.472916667,-56.507
160,57.004,261.6255653,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-57.004
161,57.504,293.6647679,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-57.504
162,58.015,293.6647679,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.472916667,-58.015
163,58.501,329.6275569,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-58.501
164,58.763,349.2282314,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-58.763
165,59.013,391.995436,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.472916667,-59.013
166,59.509,349.2282314,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-59.509
167,59.756,391.995436,1.0,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-59.756
168,60.006,440.0,17.5,0,0.0,stim_maj_3_a,p10,0,0,1,1,0.472916667,-60.006
169,60.506,391.995436,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.472916667,-60.506
170,61.002,349.2282314,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,1,0.472916667,-61.002
171,61.502,329.6275569,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-61.502
172,61.752,293.6647679,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,0.235416667,-61.752
173,62.002,261.6255653,17.5,0,0.0,stim_maj_3_a,p10,0,0,0,0,1.897916667,-62.002
0,0.016,523.2511306,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-0.016
1,0.266,493.8833013,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-0.266
2,0.516,523.2511306,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-0.516
3,1.015,391.995436,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-1.015
4,1.515,415.3046976,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-1.515
5,2.013,523.2511306,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.235416667,-2.013
6,2.263,493.8833013,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-2.263
7,2.513,523.2511306,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-2.513
8,3.009,587.3295358,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-3.009
9,3.509,391.995436,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-3.509
10,4.009,523.2511306,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.235416667,-4.009
11,4.259,493.8833013,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-4.259
12,4.509,523.2511306,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-4.509
13,5.005,587.3295358,1.0,1,5.601,stim_min_1_b,p10,1,0,1,1,0.472916667,0.5960000000000001
14,5.505,349.2282314,1.0,1,5.601,stim_min_1_b,p10,0,0,0,0,0.235416667,0.09600000000000009
15,5.757,391.995436,1.0,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-5.757
16,6.007,415.3046976,1.0,0,0.0,stim_min_1_b,p10,0,0,0,1,0.235416667,-6.007
17,6.257,391.995436,1.0,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-6.257
18,6.507,349.2282314,1.0,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-6.507
19,7.007,311.1269837,1.0,0,0.0,stim_min_1_b,p10,0,0,0,1,0.947916667,-7.007
20,8.002,261.6255653,17.5,0,0.0,stim_min_1_b,p10,0,1,1,1,0.947916667,-8.002
21,9.004,391.995436,17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,1.422916667,-9.004
22,10.516,415.3046976,17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-10.516
23,11.001,391.995436,17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-11.001
24,11.501,349.2282314,17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-11.501
25,12.002,311.1269837,17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-12.002
26,12.502,349.2282314,17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-12.502
27,13.004,391.995436,1.0,1,13.75,stim_min_1_b,p10,1,0,1,1,0.947916667,0.7460000000000004
28,14.0,246.9416506,1.0,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-14.0
29,14.512,261.6255653,1.0,0,0.0,stim_min_1_b,p10,0,0,0,0,1.422916667,-14.512
30,16.003,391.995436,-17.5,0,0.0,stim_min_1_b,p10,0,1,1,1,0.947916667,-16.003
31,17.003,415.3046976,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.947916667,-17.003
32,18.011,391.995436,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.947916667,-18.011
33,19.005,369.9944227,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.947916667,-19.005
34,20.013,493.8833013,-17.5,0,0.0,stim_min_1_b,p10,1,0,0,1,0.947916667,-20.013
35,21.01,523.2511306,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.947916667,-21.01
36,22.006,349.2282314,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.947916667,-22.006
37,23.002,311.1269837,1.0,0,0.0,stim_min_1_b,p10,0,0,1,1,1.422916667,-23.002
38,24.514,391.995436,1.0,0,0.0,stim_min_1_b,p10,0,1,0,1,0.472916667,-24.514
39,25.014,415.3046976,1.0,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-25.014
40,25.51,261.6255653,1.0,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-25.51
41,26.009,246.9416506,1.0,0,0.0,stim_min_1_b,p10,0,0,0,1,0.947916667,-26.009
42,27.007,261.6255653,1.0,0,0.0,stim_min_1_b,p10,0,0,0,1,1.422916667,-27.007
43,28.5,293.6647679,1.0,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-28.5
44,28.75,311.1269837,1.0,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-28.75
45,29.0,349.2282314,17.5,1,29.873,stim_min_1_b,p10,1,0,1,1,0.472916667,0.8730000000000011
46,29.516,311.1269837,17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-29.516
47,29.763,293.6647679,17.5,1,29.873,stim_min_1_b,p10,0,0,0,0,0.235416667,0.10999999999999943
48,30.013,311.1269837,17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.947916667,-30.013
49,31.009,261.6255653,17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.947916667,-31.009
50,32.009,261.6255653,17.5,0,0.0,stim_min_1_b,p10,0,1,0,1,0.947916667,-32.009
51,33.001,246.9416506,17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-33.001
52,33.501,261.6255653,17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-33.501
53,33.763,293.6647679,17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-33.763
54,34.014,311.1269837,17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-34.014
55,34.514,293.6647679,17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-34.514
56,35.011,261.6255653,17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-35.011
57,35.511,369.9944227,17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-35.511
58,36.01,391.995436,1.0,1,36.601,stim_min_1_b,p10,1,0,1,1,0.472916667,0.5910000000000011
59,36.507,233.0818808,1.0,1,36.601,stim_min_1_b,p10,0,0,0,0,0.472916667,0.0940000000000012
60,37.007,261.6255653,1.0,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-37.007
61,37.506,261.6255653,1.0,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-37.506
62,38.002,293.6647679,1.0,1,38.643,stim_min_1_b,p10,1,0,0,1,0.472916667,0.6409999999999982
63,38.502,293.6647679,1.0,1,38.643,stim_min_1_b,p10,0,0,0,0,0.472916667,0.14099999999999824
64,39.003,195.997718,1.0,0,0.0,stim_min_1_b,p10,0,0,0,1,0.947916667,-39.003
65,40.003,261.6255653,-17.5,1,40.986,stim_min_1_b,p10,1,1,1,1,0.472916667,0.982999999999997
66,40.5,293.6647679,-17.5,1,40.986,stim_min_1_b,p10,0,0,0,0,0.472916667,0.4859999999999971
67,41.001,311.1269837,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-41.001
68,41.501,311.1269837,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-41.501
69,41.751,293.6647679,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-41.751
70,42.013,311.1269837,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-42.013
71,42.512,349.2282314,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-42.512
72,43.009,391.995436,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.235416667,-43.009
73,43.254,349.2282314,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-43.254
74,43.504,311.1269837,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-43.504
75,43.754,349.2282314,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-43.754
76,44.004,391.995436,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-44.004
77,44.504,415.3046976,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-44.504
78,45.013,246.9416506,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-45.013
79,45.513,195.997718,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-45.513
80,46.009,195.997718,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.235416667,-46.009
81,46.259,220.0,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-46.259
82,46.509,246.9416506,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-46.509
83,47.009,261.6255653,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.947916667,-47.009
84,48.006,391.995436,-17.5,0,0.0,stim_min_1_b,p10,1,1,0,1,0.472916667,-48.006
85,48.503,311.1269837,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-48.503
86,49.003,349.2282314,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-49.003
87,49.502,391.995436,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-49.502
88,50.015,261.6255653,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-50.015
89,50.515,349.2282314,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-50.515
90,51.015,311.1269837,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.235416667,-51.015
91,51.264,293.6647679,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-51.264
92,51.511,311.1269837,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.947916667,-51.511
93,52.512,349.2282314,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-52.512
94,52.758,311.1269837,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.235416667,-52.758
95,53.009,293.6647679,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-53.009
96,53.508,311.1269837,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,0.472916667,-53.508
97,54.008,246.9416506,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,1,0.472916667,-54.008
98,54.504,261.6255653,-17.5,0,0.0,stim_min_1_b,p10,0,0,0,0,1.422916667,-54.504
99,56.0,261.6255653,1.0,1,56.734,stim_min_1_b,p10,1,1,1,1,0.15625,0.7340000000000018
100,56.172,293.6647679,1.0,0,0.0,stim_min_1_b,p10,0,0,0,0,0.15625,-56.172
