,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,time_difference
53,19.514,880.0,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-19.514
54,19.764,659.2551138,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-19.764
55,20.014,698.4564629,-35,0,0.0,stim_min_2_b,p03,1,0,1,1,-20.014
56,20.515,587.3295358,-35,0,0.0,stim_min_2_b,p03,0,0,0,0,-20.515
57,21.014,391.995436,-35,0,0.0,stim_min_2_b,p03,0,0,0,1,-21.014
58,21.514,783.990872,-35,0,0.0,stim_min_2_b,p03,0,0,0,0,-21.514
59,22.014,659.2551138,-35,0,0.0,stim_min_2_b,p03,0,0,0,1,-22.014
60,22.263,698.4564629,-35,0,0.0,stim_min_2_b,p03,0,0,0,0,-22.263
61,22.513,587.3295358,-35,0,0.0,stim_min_2_b,p03,0,0,0,0,-22.513
62,22.764,659.2551138,-35,0,0.0,stim_min_2_b,p03,0,0,0,0,-22.764
63,23.012,523.2511306,-35,0,0.0,stim_min_2_b,p03,0,0,0,1,-23.012
64,24.511,261.6255653,1,0,0.0,stim_min_2_b,p03,1,1,1,1,-24.511
65,25.011,261.6255653,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-25.011
66,25.502,261.6255653,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-25.502
67,26.001,293.6647679,1,0,0.0,stim_min_2_b,p03,0,0,0,1,-26.001
68,26.5,293.6647679,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-26.5
69,27.0,293.6647679,1,0,0.0,stim_min_2_b,p03,1,0,0,1,-27.0
70,27.25,311.1269837,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-27.25
71,27.501,349.2282314,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-27.501
72,27.751,293.6647679,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-27.751
73,28.001,311.1269837,1,0,0.0,stim_min_2_b,p03,0,0,0,1,-28.001
74,28.501,293.6647679,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-28.501
75,28.765,311.1269837,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-28.765
76,29.015,261.6255653,1,0,0.0,stim_min_2_b,p03,0,0,0,1,-29.015
77,29.515,293.6647679,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-29.515
78,30.015,311.1269837,1,0,0.0,stim_min_2_b,p03,0,0,0,1,-30.015
79,30.262,293.6647679,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-30.262
80,30.504,311.1269837,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-30.504
81,30.755,349.2282314,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-30.755
82,31.005,391.995436,1,0,0.0,stim_min_2_b,p03,0,0,0,1,-31.005
83,32.005,261.6255653,35,0,0.0,stim_min_2_b,p03,1,1,1,1,-32.005
84,33.005,391.995436,35,0,0.0,stim_min_2_b,p03,0,0,0,1,-33.005
85,34.006,311.1269837,35,0,0.0,stim_min_2_b,p03,0,0,0,1,-34.006
86,35.506,293.6647679,35,0,0.0,stim_min_2_b,p03,0,0,0,0,-35.506
87,36.005,261.6255653,35,0,0.0,stim_min_2_b,p03,0,0,0,1,-36.005
88,36.505,311.1269837,35,0,0.0,stim_min_2_b,p03,0,0,0,0,-36.505
89,37.003,293.6647679,35,0,0.0,stim_min_2_b,p03,0,0,0,1,-37.003
90,37.503,261.6255653,35,0,0.0,stim_min_2_b,p03,0,0,0,0,-37.503
91,38.002,246.9416506,35,0,0.0,stim_min_2_b,p03,0,0,0,1,-38.002
92,38.502,220.0,35,0,0.0,stim_min_2_b,p03,0,0,0,0,-38.502
93,39.001,195.997718,35,0,0.0,stim_min_2_b,p03,0,0,0,1,-39.001
94,40.5,261.6255653,35,0,0.0,stim_min_2_b,p03,1,1,0,1,-40.5
95,41.016,261.6255653,35,0,0.0,stim_min_2_b,p03,0,0,0,0,-41.016
96,41.501,261.6255653,35,0,0.0,stim_min_2_b,p03,0,0,0,0,-41.501
97,42.001,311.1269837,35,0,0.0,stim_min_2_b,p03,0,0,0,1,-42.001
98,43.516,293.6647679,35,0,0.0,stim_min_2_b,p03,0,0,0,0,-43.516
99,43.766,261.6255653,35,0,0.0,stim_min_2_b,p03,0,0,0,0,-43.766
100,44.015,293.6647679,35,0,0.0,stim_min_2_b,p03,0,0,0,1,-44.015
101,44.515,195.997718,35,0,0.0,stim_min_2_b,p03,0,0,0,0,-44.515
102,45.015,391.995436,35,0,0.0,stim_min_2_b,p03,0,0,0,1,-45.015
103,46.502,369.9944227,35,0,0.0,stim_min_2_b,p03,0,0,0,0,-46.502
104,46.752,440.0,35,0,0.0,stim_min_2_b,p03,0,0,0,0,-46.752
105,47.002,391.995436,35,0,0.0,stim_min_2_b,p03,0,0,0,1,-47.002
106,48.031,391.995436,1,0,0.0,stim_min_2_b,p03,0,1,1,1,-48.031
107,49.015,261.6255653,1,0,0.0,stim_min_2_b,p03,0,0,0,1,-49.015
108,49.515,523.2511306,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-49.515
109,50.014,466.1637615,-35,0,0.0,stim_min_2_b,p03,1,0,1,1,-50.014
110,50.514,415.3046976,-35,0,0.0,stim_min_2_b,p03,0,0,0,0,-50.514
111,50.764,391.995436,-35,0,0.0,stim_min_2_b,p03,0,0,0,0,-50.764
112,51.014,415.3046976,-35,0,0.0,stim_min_2_b,p03,0,0,0,1,-51.014
113,52.005,391.995436,-35,0,0.0,stim_min_2_b,p03,0,0,0,1,-52.005
114,53.005,349.2282314,-35,0,0.0,stim_min_2_b,p03,0,0,0,1,-53.005
115,54.005,311.1269837,-35,0,0.0,stim_min_2_b,p03,0,0,0,1,-54.005
116,54.505,293.6647679,-35,0,0.0,stim_min_2_b,p03,0,0,0,0,-54.505
117,55.004,261.6255653,1,0,0.0,stim_min_2_b,p03,1,0,1,1,-55.004
118,56.504,391.995436,1,0,0.0,stim_min_2_b,p03,0,1,0,1,-56.504
119,57.004,391.995436,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-57.004
120,58.504,391.995436,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-58.504
121,59.002,391.995436,1,0,0.0,stim_min_2_b,p03,0,0,0,1,-59.002
122,60.501,391.995436,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-60.501
123,61.001,261.6255653,1,0,0.0,stim_min_2_b,p03,0,0,0,1,-61.001
124,61.515,293.6647679,1,0,0.0,stim_min_2_b,p03,0,0,0,0,-61.515
125,62.014,311.1269837,35,0,0.0,stim_min_2_b,p03,0,0,1,1,-62.014
126,62.514,246.9416506,35,0,0.0,stim_min_2_b,p03,0,0,0,0,-62.514
127,63.004,261.6255653,35,0,0.0,stim_min_2_b,p03,0,0,0,0,-63.004
0,0.016,261.6255653,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-0.016
1,0.5,440.0,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-0.5
2,1.515,391.995436,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-1.515
3,2.015,349.2282314,-35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-2.015
4,2.5,349.2282314,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-2.5
5,2.766,329.6275569,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-2.766
6,3.016,349.2282314,-35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-3.016
7,3.516,440.0,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-3.516
8,4.015,293.6647679,-35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-4.015
9,4.515,391.995436,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-4.515
10,5.515,349.2282314,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-5.515
11,6.014,329.6275569,-35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-6.014
12,6.505,329.6275569,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-6.505
13,6.755,293.6647679,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-6.755
14,7.005,329.6275569,-35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-7.005
15,7.505,261.6255653,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-7.505
16,8.504,391.995436,-35,0,0.0,stim_maj_2_a,p03,0,1,0,1,-8.504
17,9.004,329.6275569,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-9.004
18,9.505,440.0,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-9.505
19,10.005,293.6647679,-35,0,0.0,stim_maj_2_a,p03,1,0,0,1,-10.005
20,10.505,329.6275569,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-10.505
21,10.754,349.2282314,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-10.754
22,11.004,391.995436,1,0,0.0,stim_maj_2_a,p03,0,0,1,1,-11.004
23,11.512,195.997718,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-11.512
24,12.011,261.6255653,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-12.011
25,12.511,293.6647679,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-12.511
26,12.761,329.6275569,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-12.761
27,13.011,349.2282314,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-13.011
28,14.26,391.995436,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-14.26
29,14.51,329.6275569,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-14.51
30,14.76,349.2282314,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-14.76
31,15.009,293.6647679,1,0,0.0,stim_maj_2_a,p03,1,0,0,1,-15.009
32,15.509,261.6255653,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-15.509
33,16.501,261.6255653,35,0,0.0,stim_maj_2_a,p03,0,1,1,0,-16.501
34,16.751,293.6647679,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-16.751
35,17.001,329.6275569,35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-17.001
36,17.265,293.6647679,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-17.265
37,17.515,261.6255653,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-17.515
38,17.765,329.6275569,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-17.765
39,18.015,293.6647679,35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-18.015
40,18.265,349.2282314,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-18.265
41,18.515,329.6275569,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-18.515
42,19.264,391.995436,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-19.264
43,19.506,349.2282314,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-19.506
44,20.255,440.0,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-20.255
45,20.505,391.995436,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-20.505
46,20.755,349.2282314,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-20.755
47,21.004,391.995436,35,0,0.0,stim_maj_2_a,p03,1,0,0,1,-21.004
48,21.254,293.6647679,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-21.254
49,21.504,329.6275569,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-21.504
50,21.752,349.2282314,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-21.752
51,22.002,329.6275569,35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-22.002
52,22.252,261.6255653,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-22.252
53,22.502,293.6647679,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-22.502
54,23.001,261.6255653,35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-23.001
55,24.001,523.2511306,1,0,0.0,stim_maj_2_a,p03,0,1,1,1,-24.001
56,24.515,523.2511306,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-24.515
57,25.015,659.2551138,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-25.015
58,26.514,587.3295358,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-26.514
59,27.012,523.2511306,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-27.012
60,27.512,523.2511306,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-27.512
61,28.013,523.2511306,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-28.013
62,28.512,493.8833013,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-28.512
63,28.762,523.2511306,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-28.762
64,29.012,587.3295358,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-29.012
65,30.511,659.2551138,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-30.511
66,31.009,523.2511306,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-31.009
67,32.008,391.995436,-35,0,0.0,stim_maj_2_a,p03,0,1,1,1,-32.008
68,32.507,440.0,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-32.507
69,32.757,493.8833013,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-32.757
70,33.007,523.2511306,-35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-33.007
71,33.507,261.6255653,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-33.507
72,34.006,349.2282314,-35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-34.006
73,34.506,349.2282314,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-34.506
74,35.006,349.2282314,-35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-35.006
75,35.506,329.6275569,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-35.506
76,35.765,293.6647679,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-35.765
77,36.014,329.6275569,-35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-36.014
78,36.509,293.6647679,-35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-36.509
79,37.002,329.6275569,1,0,0.0,stim_maj_2_a,p03,1,0,1,1,-37.002
80,37.514,261.6255653,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-37.514
81,38.012,293.6647679,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-38.012
82,39.01,261.6255653,35,0,0.0,stim_maj_2_a,p03,0,0,1,1,-39.01
83,40.008,261.6255653,35,0,0.0,stim_maj_2_a,p03,1,1,0,1,-40.008
84,41.253,246.9416506,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-41.253
85,41.503,261.6255653,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-41.503
86,41.753,293.6647679,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-41.753
87,42.003,329.6275569,35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-42.003
88,42.502,261.6255653,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-42.502
89,43.002,220.0,35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-43.002
90,43.501,369.9944227,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-43.501
91,44.0,391.995436,35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-44.0
92,44.508,293.6647679,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-44.508
93,45.0,329.6275569,35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-45.0
94,45.515,246.9416506,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-45.515
95,46.015,261.6255653,1,0,0.0,stim_maj_2_a,p03,1,0,1,1,-46.015
96,46.264,293.6647679,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-46.264
97,46.5,329.6275569,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-46.5
98,46.75,246.9416506,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-46.75
99,47.015,261.6255653,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-47.015
100,48.253,391.995436,1,0,0.0,stim_maj_2_a,p03,0,1,0,0,-48.253
101,48.503,440.0,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-48.503
102,48.753,493.8833013,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-48.753
103,49.003,523.2511306,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-49.003
104,49.253,587.3295358,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-49.253
105,49.501,659.2551138,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-49.501
106,49.751,698.4564629,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-49.751
107,50.001,783.990872,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-50.001
108,50.25,698.4564629,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-50.25
109,50.5,783.990872,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-50.5
110,50.75,880.0,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-50.75
111,51.0,587.3295358,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-51.0
112,51.253,880.0,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-51.253
113,51.503,783.990872,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-51.503
114,51.753,698.4564629,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-51.753
115,52.003,659.2551138,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-52.003
116,52.253,261.6255653,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-52.253
117,52.503,293.6647679,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-52.503
118,52.753,329.6275569,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-52.753
119,53.001,349.2282314,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-53.001
120,53.251,391.995436,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-53.251
121,53.501,440.0,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-53.501
122,53.764,493.8833013,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-53.764
123,54.015,523.2511306,1,0,0.0,stim_maj_2_a,p03,0,0,0,1,-54.015
124,54.26,493.8833013,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-54.26
125,54.511,523.2511306,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-54.511
126,55.005,659.2551138,1,0,0.0,stim_maj_2_a,p03,1,0,0,1,-55.005
127,55.505,523.2511306,1,0,0.0,stim_maj_2_a,p03,0,0,0,0,-55.505
128,56.005,261.6255653,-35,0,0.0,stim_maj_2_a,p03,0,1,1,1,-56.005
129,57.006,329.6275569,-35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-57.006
130,58.007,440.0,1,0,0.0,stim_maj_2_a,p03,1,0,1,1,-58.007
131,59.012,349.2282314,1,0,0.0,stim_maj_2_a,p03,1,0,0,1,-59.012
132,60.012,293.6647679,35,0,0.0,stim_maj_2_a,p03,0,0,1,1,-60.012
133,61.011,493.8833013,35,0,0.0,stim_maj_2_a,p03,0,0,0,1,-61.011
134,62.011,523.2511306,35,0,0.0,stim_maj_2_a,p03,0,0,0,0,-62.011
0,0.016,261.6255653,-35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-0.016
1,0.5,440.0,-35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-0.5
2,1.514,391.995436,-35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-1.514
3,2.015,349.2282314,1,0,0.0,stim_maj_2_b,p03,0,0,1,1,-2.015
4,2.514,349.2282314,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-2.514
5,2.764,329.6275569,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-2.764
6,3.014,349.2282314,1,0,0.0,stim_maj_2_b,p03,0,0,0,1,-3.014
7,3.515,440.0,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-3.515
8,4.015,293.6647679,1,0,0.0,stim_maj_2_b,p03,0,0,0,1,-4.015
9,4.515,391.995436,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-4.515
10,5.509,349.2282314,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-5.509
11,6.009,329.6275569,1,0,0.0,stim_maj_2_b,p03,0,0,0,1,-6.009
12,6.51,329.6275569,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-6.51
13,6.76,293.6647679,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-6.76
14,7.01,329.6275569,1,0,0.0,stim_maj_2_b,p03,0,0,0,1,-7.01
15,7.51,261.6255653,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-7.51
16,8.51,391.995436,1,0,0.0,stim_maj_2_b,p03,0,1,0,1,-8.51
17,9.01,329.6275569,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-9.01
18,9.51,440.0,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-9.51
19,10.01,293.6647679,1,0,0.0,stim_maj_2_b,p03,0,0,0,1,-10.01
20,10.508,329.6275569,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-10.508
21,10.758,349.2282314,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-10.758
22,11.008,391.995436,1,0,0.0,stim_maj_2_b,p03,0,0,0,1,-11.008
23,11.508,195.997718,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-11.508
24,12.009,261.6255653,1,0,0.0,stim_maj_2_b,p03,0,0,0,1,-12.009
25,12.509,293.6647679,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-12.509
26,12.759,329.6275569,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-12.759
27,13.009,349.2282314,1,0,0.0,stim_maj_2_b,p03,0,0,0,1,-13.009
28,14.259,391.995436,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-14.259
29,14.509,329.6275569,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-14.509
30,14.759,349.2282314,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-14.759
31,15.009,293.6647679,35,0,0.0,stim_maj_2_b,p03,1,0,1,1,-15.009
32,15.509,261.6255653,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-15.509
33,16.508,261.6255653,35,0,0.0,stim_maj_2_b,p03,0,1,0,0,-16.508
34,16.758,293.6647679,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-16.758
35,17.008,329.6275569,1,0,0.0,stim_maj_2_b,p03,1,0,1,1,-17.008
36,17.257,293.6647679,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-17.257
37,17.507,261.6255653,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-17.507
38,17.756,329.6275569,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-17.756
39,18.006,293.6647679,1,0,0.0,stim_maj_2_b,p03,0,0,0,1,-18.006
40,18.256,349.2282314,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-18.256
41,18.504,329.6275569,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-18.504
42,19.254,391.995436,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-19.254
43,19.504,349.2282314,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-19.504
44,20.258,440.0,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-20.258
45,20.508,391.995436,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-20.508
46,20.758,349.2282314,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-20.758
47,21.009,391.995436,-35,0,0.0,stim_maj_2_b,p03,0,0,1,1,-21.009
48,21.258,293.6647679,-35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-21.258
49,21.507,329.6275569,-35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-21.507
50,21.757,349.2282314,-35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-21.757
51,22.006,329.6275569,-35,0,0.0,stim_maj_2_b,p03,0,0,0,1,-22.006
52,22.256,261.6255653,-35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-22.256
53,22.506,293.6647679,-35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-22.506
54,23.005,261.6255653,-35,0,0.0,stim_maj_2_b,p03,0,0,0,1,-23.005
55,24.004,523.2511306,1,0,0.0,stim_maj_2_b,p03,0,1,1,1,-24.004
56,24.504,523.2511306,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-24.504
57,25.004,659.2551138,1,0,0.0,stim_maj_2_b,p03,0,0,0,1,-25.004
58,26.513,587.3295358,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-26.513
59,27.012,523.2511306,1,0,0.0,stim_maj_2_b,p03,0,0,0,1,-27.012
60,27.512,523.2511306,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-27.512
61,28.012,523.2511306,1,0,0.0,stim_maj_2_b,p03,0,0,0,1,-28.012
62,28.51,493.8833013,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-28.51
63,28.765,523.2511306,1,0,0.0,stim_maj_2_b,p03,0,0,0,0,-28.765
64,29.015,587.3295358,35,0,0.0,stim_maj_2_b,p03,0,0,1,1,-29.015
65,30.514,659.2551138,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-30.514
66,31.014,523.2511306,35,0,0.0,stim_maj_2_b,p03,0,0,0,1,-31.014
67,32.014,391.995436,35,0,0.0,stim_maj_2_b,p03,0,1,0,1,-32.014
68,32.514,440.0,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-32.514
69,32.764,493.8833013,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-32.764
70,33.004,523.2511306,35,0,0.0,stim_maj_2_b,p03,0,0,0,1,-33.004
71,33.504,261.6255653,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-33.504
72,34.004,349.2282314,35,0,0.0,stim_maj_2_b,p03,0,0,0,1,-34.004
73,34.503,349.2282314,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-34.503
74,35.002,349.2282314,35,0,0.0,stim_maj_2_b,p03,0,0,0,1,-35.002
75,35.508,329.6275569,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-35.508
76,35.758,293.6647679,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-35.758
77,36.008,329.6275569,35,0,0.0,stim_maj_2_b,p03,0,0,0,1,-36.008
78,36.51,293.6647679,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-36.51
79,37.012,329.6275569,35,0,0.0,stim_maj_2_b,p03,0,0,0,1,-37.012
80,37.512,261.6255653,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-37.512
81,38.01,293.6647679,35,0,0.0,stim_maj_2_b,p03,0,0,0,1,-38.01
82,39.01,261.6255653,35,0,0.0,stim_maj_2_b,p03,1,0,0,1,-39.01
83,40.01,261.6255653,35,0,0.0,stim_maj_2_b,p03,0,1,0,1,-40.01
84,41.259,246.9416506,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-41.259
85,41.509,261.6255653,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-41.509
86,41.759,293.6647679,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-41.759
87,42.009,329.6275569,35,0,0.0,stim_maj_2_b,p03,0,0,0,1,-42.009
88,42.509,261.6255653,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-42.509
89,43.008,220.0,35,0,0.0,stim_maj_2_b,p03,0,0,0,1,-43.008
90,43.507,369.9944227,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-43.507
91,44.007,391.995436,35,0,0.0,stim_maj_2_b,p03,1,0,0,1,-44.007
92,44.507,293.6647679,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-44.507
93,45.007,329.6275569,35,0,0.0,stim_maj_2_b,p03,0,0,0,1,-45.007
94,45.507,246.9416506,35,0,0.0,stim_maj_2_b,p03,0,0,0,0,-45.507
