,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
125,195.997718,49.264,0,0,0,0
126,293.6647679,49.513,0,1,1,0
127,349.2282314,49.763,0,0,0,0
128,311.1269837,50.013,0,0,0,0
129,391.995436,50.512,0,0,0,0
130,1,51.012,0,0,0,0
131,246.9416506,51.012,0,0,0,0
132,391.995436,51.512,0,0,0,0
133,261.6255653,52.012,0,0,0,0
134,195.997718,52.261,0,0,0,0
135,261.6255653,52.511,1,0,0,0
136,311.1269837,52.761,0,0,0,0
137,18,53.011,0,0,0,0
138,293.6647679,53.011,0,0,0,0
139,195.997718,53.261,0,0,0,0
140,293.6647679,53.511,0,0,0,0
141,349.2282314,53.761,0,0,0,0
142,311.1269837,54.011,0,0,0,1
143,195.997718,54.261,0,0,1,0
144,311.1269837,54.504,0,0,0,0
145,293.6647679,54.754,0,0,0,0
146,261.6255653,55.004,0,0,0,0
147,391.995436,56.502,0,0,0,0
148,369.9944227,56.755,0,0,0,0
149,391.995436,57.005,0,0,0,0
150,195.997718,57.505,0,0,0,0
