,Unnamed: 0,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
125,125,54.515,523.2511306,1,0,0.0,stim_maj_2_a,p05,0,0,0,0,0.472916667
126,126,55.013,659.2551138,1,0,0.0,stim_maj_2_a,p05,0,0,0,1,0.472916667
127,127,55.511,523.2511306,1,0,0.0,stim_maj_2_a,p05,0,0,0,0,0.472916667
128,128,56.007,261.6255653,1,0,0.0,stim_maj_2_a,p05,0,1,0,1,0.947916667
129,129,57.004,329.6275569,1,0,0.0,stim_maj_2_a,p05,0,0,0,1,0.947916667
130,130,58.0,440.0,1,0,0.0,stim_maj_2_a,p05,0,0,0,1,0.947916667
131,131,59.016,349.2282314,1,0,0.0,stim_maj_2_a,p05,0,0,0,1,0.947916667
132,132,60.009,293.6647679,35,1,60.631,stim_maj_2_a,p05,1,0,1,1,0.947916667
133,133,61.006,493.8833013,35,0,0.0,stim_maj_2_a,p05,0,0,0,1,0.947916667
134,134,62.002,523.2511306,35,0,0.0,stim_maj_2_a,p05,0,0,0,0,1.897916667
