time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration,Unnamed: 0.1,time_difference
36.513,659.2551138,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-36.513
36.763,391.995436,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-36.763
37.013,698.4564629,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,1,0.235416667,,-37.013
37.263,391.995436,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-37.263
37.513,783.990872,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.472916667,,-37.513
38.0,659.2551138,17.5,0,0.0,stim_maj_3_b,p13,1,0,0,1,0.235416667,,-38.0
38.25,587.3295358,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-38.25
38.512,523.2511306,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-38.512
38.758,587.3295358,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-38.758
39.008,493.8833013,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,1,0.472916667,,-39.008
39.509,523.2511306,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.947916667,,-39.509
40.508,391.995436,17.5,0,0.0,stim_maj_3_b,p13,0,1,0,1,0.472916667,,-40.508
41.008,329.6275569,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.472916667,,-41.008
41.505,440.0,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.472916667,,-41.505
42.005,293.6647679,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,1,0.472916667,,-42.005
42.505,329.6275569,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-42.505
42.751,349.2282314,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-42.751
43.001,391.995436,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.472916667,,-43.001
43.501,195.997718,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.472916667,,-43.501
44.001,261.6255653,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,1,0.472916667,,-44.001
44.513,293.6647679,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-44.513
44.763,329.6275569,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-44.763
45.013,349.2282314,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,1,0.235416667,,-45.013
45.263,391.995436,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-45.263
45.509,329.6275569,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-45.509
45.759,349.2282314,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-45.759
46.008,293.6647679,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,1,0.235416667,,-46.008
46.259,329.6275569,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-46.259
46.509,349.2282314,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-46.509
46.758,391.995436,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-46.758
47.002,261.6255653,1.0,0,0.0,stim_maj_3_b,p13,1,0,1,1,0.947916667,,-47.002
48.012,523.2511306,1.0,0,0.0,stim_maj_3_b,p13,0,1,0,1,0.235416667,,-48.012
48.262,587.3295358,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-48.262
48.512,659.2551138,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-48.512
48.758,523.2511306,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-48.758
49.004,391.995436,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,1,0.235416667,,-49.004
49.254,659.2551138,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-49.254
49.513,587.3295358,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-49.513
49.763,523.2511306,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-49.763
50.013,587.3295358,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,1,0.235416667,,-50.013
50.263,659.2551138,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-50.263
50.513,698.4564629,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-50.513
50.765,587.3295358,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-50.765
51.015,391.995436,-17.5,1,51.541,stim_maj_3_b,p13,1,0,1,1,0.235416667,,0.5259999999999962
51.251,698.4564629,-17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-51.251
51.51,659.2551138,-17.5,1,51.541,stim_maj_3_b,p13,0,0,0,0,0.235416667,,0.030999999999998806
51.759,587.3295358,-17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-51.759
52.009,659.2551138,-17.5,0,0.0,stim_maj_3_b,p13,0,0,0,1,0.235416667,,-52.009
52.264,523.2511306,-17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-52.264
52.514,880.0,-17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-52.514
52.763,783.990872,-17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-52.763
53.013,698.4564629,1.0,0,0.0,stim_maj_3_b,p13,0,0,1,1,0.235416667,,-53.013
53.255,659.2551138,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-53.255
53.505,587.3295358,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-53.505
53.762,523.2511306,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-53.762
54.0,391.995436,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,1,0.235416667,,-54.0
54.263,440.0,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-54.263
54.505,493.8833013,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-54.505
54.755,391.995436,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-54.755
55.004,523.2511306,1.0,0,0.0,stim_maj_3_b,p13,0,0,0,1,1.422916667,,-55.004
56.504,261.6255653,17.5,0,0.0,stim_maj_3_b,p13,0,1,1,1,0.472916667,,-56.504
57.001,261.6255653,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.472916667,,-57.001
57.511,293.6647679,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.472916667,,-57.511
58.001,293.6647679,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,1,0.472916667,,-58.001
58.516,329.6275569,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-58.516
58.765,349.2282314,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-58.765
59.015,391.995436,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,1,0.472916667,,-59.015
59.512,349.2282314,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-59.512
59.765,391.995436,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-59.765
60.015,440.0,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,1,0.472916667,,-60.015
60.515,391.995436,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.472916667,,-60.515
61.014,349.2282314,17.5,0,0.0,stim_maj_3_b,p13,1,0,0,1,0.472916667,,-61.014
61.511,329.6275569,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-61.511
61.761,293.6647679,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,0.235416667,,-61.761
62.007,261.6255653,17.5,0,0.0,stim_maj_3_b,p13,0,0,0,0,1.897916667,,-62.007
0.016,415.3046976,-17.5,0,0.0,test5,p13,0,0,0,0,0.9,,-0.016
1.003,783.990872,-17.5,0,0.0,test5,p13,0,0,0,1,0.9,,-1.003
2.006,246.9416506,-17.5,0,0.0,test5,p13,0,0,0,0,0.9,,-2.006
3.007,415.3046976,1.0,1,3.932,test5,p13,1,1,1,1,0.9,,0.9249999999999998
4.01,554.365262,1.0,0,0.0,test5,p13,0,0,0,1,0.9,,-4.01
5.01,698.4564629,1.0,0,0.0,test5,p13,0,0,0,0,0.9,,-5.01
6.014,277.182631,1.0,0,0.0,test5,p13,0,0,0,1,0.9,,-6.014
7.001,739.9888454,1.0,1,7.703,test5,p13,1,1,0,1,0.9,,0.702
8.001,246.9416506,1.0,0,0.0,test5,p13,0,0,0,0,0.9,,-8.001
9.001,391.995436,1.0,0,0.0,test5,p13,0,0,0,1,0.9,,-9.001
10.001,783.990872,1.0,0,0.0,test5,p13,0,0,0,0,0.9,,-10.001
11.001,739.9888454,17.5,0,0.0,test5,p13,0,1,1,1,0.9,,-11.001
12.0,622.2539674,17.5,1,12.768,test5,p13,1,0,0,1,0.9,,0.7680000000000007
13.004,311.1269837,17.5,0,0.0,test5,p13,0,0,0,0,0.9,,-13.004
14.014,391.995436,17.5,0,0.0,test5,p13,0,0,0,1,0.9,,-14.014
15.015,554.365262,1.0,1,15.911,test5,p13,1,1,1,1,0.9,,0.895999999999999
16.005,783.990872,1.0,0,0.0,test5,p13,0,0,0,0,0.9,,-16.005
17.009,659.2551138,1.0,0,0.0,test5,p13,0,0,0,1,0.9,,-17.009
18.011,246.9416506,1.0,0,0.0,test5,p13,0,0,0,0,0.9,,-18.011
19.012,587.3295358,-17.5,0,0.0,test5,p13,1,1,1,1,0.9,,-19.012
20.012,493.8833013,-17.5,0,0.0,test5,p13,0,0,0,1,0.9,,-20.012
21.015,698.4564629,-17.5,0,0.0,test5,p13,0,0,0,0,0.9,,-21.015
22.012,554.365262,-17.5,0,0.0,test5,p13,0,0,0,1,0.9,,-22.012
23.004,246.9416506,1.0,0,0.0,test5,p13,1,1,1,1,0.9,,-23.004
24.005,440.0,1.0,0,0.0,test5,p13,0,0,0,0,0.9,,-24.005
25.005,830.6093952,1.0,0,0.0,test5,p13,0,0,0,1,0.9,,-25.005
26.005,311.1269837,1.0,0,0.0,test5,p13,0,0,0,0,0.9,,-26.005
27.005,440.0,1.0,0,0.0,test5,p13,1,1,0,1,0.9,,-27.005
28.009,220.0,1.0,0,0.0,test5,p13,0,0,0,1,0.9,,-28.009
29.008,698.4564629,1.0,0,0.0,test5,p13,0,0,0,0,0.9,,-29.008
30.004,329.6275569,1.0,0,0.0,test5,p13,0,0,0,1,0.9,,-30.004
31.004,277.182631,1.0,0,0.0,test5,p13,0,1,0,1,0.9,,-31.004
32.007,391.995436,1.0,0,0.0,test5,p13,0,0,0,0,0.9,,-32.007
33.007,830.6093952,1.0,0,0.0,test5,p13,0,0,0,1,0.9,,-33.007
34.007,739.9888454,1.0,0,0.0,test5,p13,0,0,0,0,0.9,,-34.007
35.006,349.2282314,17.5,0,0.0,test5,p13,0,1,1,1,0.9,,-35.006
36.007,830.6093952,17.5,0,0.0,test5,p13,0,0,0,1,0.9,,-36.007
37.007,233.0818808,17.5,0,0.0,test5,p13,0,0,0,0,0.9,,-37.007
38.01,493.8833013,17.5,0,0.0,test5,p13,0,0,0,1,0.9,,-38.01
39.011,311.1269837,17.5,0,0.0,test5,p13,0,1,0,1,0.9,,-39.011
40.007,349.2282314,17.5,0,0.0,test5,p13,0,0,0,0,0.9,,-40.007
41.006,391.995436,1.0,1,41.692,test5,p13,1,0,1,1,0.9,,0.6859999999999999
42.006,440.0,1.0,0,0.0,test5,p13,0,0,0,0,0.9,,-42.006
43.006,329.6275569,1.0,0,0.0,test5,p13,0,1,0,1,0.9,,-43.006
44.01,493.8833013,1.0,0,0.0,test5,p13,0,0,0,1,0.9,,-44.01
45.007,554.365262,1.0,0,0.0,test5,p13,0,0,0,0,0.9,,-45.007
46.007,880.0,1.0,0,0.0,test5,p13,0,0,0,1,0.9,,-46.007
47.011,369.9944227,-17.5,0,0.0,test5,p13,0,1,1,1,0.9,,-47.011
48.011,277.182631,-17.5,0,0.0,test5,p13,0,0,0,0,0.9,,-48.011
49.009,587.3295358,-17.5,0,0.0,test5,p13,0,0,0,1,0.9,,-49.009
50.006,415.3046976,-17.5,0,0.0,test5,p13,0,0,0,0,0.9,,-50.006
51.009,466.1637615,-17.5,0,0.0,test5,p13,1,1,0,1,0.9,,-51.009
52.009,466.1637615,-17.5,0,0.0,test5,p13,0,0,0,1,0.9,,-52.009
53.009,622.2539674,-17.5,0,0.0,test5,p13,0,0,0,0,0.9,,-53.009
54.013,493.8833013,1.0,0,0.0,test5,p13,0,0,1,1,0.9,,-54.013
55.01,587.3295358,1.0,0,0.0,test5,p13,0,0,0,0,0.9,,-55.01
0.016,698.4564629,-17.5,0,0.0,test4,p13,0,0,0,0,0.9,,-0.016
1.0,830.6093952,-17.5,0,0.0,test4,p13,0,0,0,1,0.9,,-1.0
2.013,391.995436,-17.5,0,0.0,test4,p13,0,0,0,0,0.9,,-2.013
3.001,277.182631,1.0,1,3.797,test4,p13,1,1,1,1,0.9,,0.7960000000000003
4.001,783.990872,1.0,0,0.0,test4,p13,0,0,0,1,0.9,,-4.001
5.004,659.2551138,1.0,0,0.0,test4,p13,0,0,0,0,0.9,,-5.004
6.008,277.182631,1.0,0,0.0,test4,p13,0,0,0,1,0.9,,-6.008
7.008,369.9944227,17.5,1,7.804,test4,p13,1,1,1,1,0.9,,0.7960000000000003
8.008,440.0,17.5,0,0.0,test4,p13,0,0,0,0,0.9,,-8.008
9.005,440.0,17.5,0,0.0,test4,p13,0,0,0,1,0.9,,-9.005
10.005,622.2539674,17.5,0,0.0,test4,p13,0,0,0,0,0.9,,-10.005
11.004,369.9944227,1.0,0,0.0,test4,p13,0,1,1,1,0.9,,-11.004
12.0,554.365262,1.0,0,0.0,test4,p13,0,0,0,1,0.9,,-12.0
13.007,587.3295358,1.0,0,0.0,test4,p13,0,0,0,0,0.9,,-13.007
14.01,349.2282314,1.0,0,0.0,test4,p13,0,0,0,1,0.9,,-14.01
15.01,369.9944227,1.0,0,0.0,test4,p13,1,1,0,1,0.9,,-15.01
16.011,293.6647679,1.0,0,0.0,test4,p13,0,0,0,0,0.9,,-16.011
17.004,698.4564629,1.0,0,0.0,test4,p13,0,0,0,1,0.9,,-17.004
18.007,739.9888454,1.0,0,0.0,test4,p13,0,0,0,0,0.9,,-18.007
19.012,233.0818808,1.0,0,0.0,test4,p13,0,1,0,1,0.9,,-19.012
20.012,261.6255653,1.0,1,20.733,test4,p13,1,0,0,1,0.9,,0.7210000000000001
21.012,587.3295358,1.0,0,0.0,test4,p13,0,0,0,0,0.9,,-21.012
22.012,830.6093952,1.0,0,0.0,test4,p13,0,0,0,1,0.9,,-22.012
23.015,220.0,-17.5,1,23.701,test4,p13,1,1,1,1,0.9,,0.6859999999999999
24.014,277.182631,-17.5,0,0.0,test4,p13,0,0,0,0,0.9,,-24.014
25.002,587.3295358,-17.5,0,0.0,test4,p13,0,0,0,1,0.9,,-25.002
26.002,311.1269837,-17.5,0,0.0,test4,p13,0,0,0,0,0.9,,-26.002
27.014,523.2511306,1.0,0,0.0,test4,p13,0,1,1,1,0.9,,-27.014
28.013,830.6093952,1.0,0,0.0,test4,p13,0,0,0,1,0.9,,-28.013
29.009,415.3046976,1.0,0,0.0,test4,p13,0,0,0,0,0.9,,-29.009
30.009,415.3046976,17.5,1,30.709,test4,p13,1,0,1,1,0.9,,0.6999999999999993
31.006,830.6093952,17.5,0,0.0,test4,p13,0,1,0,1,0.9,,-31.006
32.015,391.995436,17.5,0,0.0,test4,p13,0,0,0,0,0.9,,-32.015
33.001,329.6275569,17.5,0,0.0,test4,p13,0,0,0,1,0.9,,-33.001
34.013,293.6647679,17.5,0,0.0,test4,p13,0,0,0,0,0.9,,-34.013
35.01,493.8833013,1.0,1,35.853,test4,p13,1,1,1,1,0.9,,0.8430000000000035
36.001,659.2551138,1.0,0,0.0,test4,p13,0,0,0,1,0.9,,-36.001
37.003,659.2551138,1.0,0,0.0,test4,p13,0,0,0,0,0.9,,-37.003
38.012,493.8833013,-17.5,0,0.0,test4,p13,0,0,1,1,0.9,,-38.012
39.009,622.2539674,-17.5,0,0.0,test4,p13,0,1,0,1,0.9,,-39.009
40.005,698.4564629,-17.5,0,0.0,test4,p13,0,0,0,0,0.9,,-40.005
41.015,440.0,-17.5,0,0.0,test4,p13,0,0,0,1,0.9,,-41.015
42.012,261.6255653,-17.5,0,0.0,test4,p13,0,0,0,0,0.9,,-42.012
43.008,440.0,-17.5,0,0.0,test4,p13,1,1,0,1,0.9,,-43.008
44.008,493.8833013,1.0,0,0.0,test4,p13,0,0,1,1,0.9,,-44.008
45.004,277.182631,1.0,0,0.0,test4,p13,0,0,0,0,0.9,,-45.004
46.001,739.9888454,1.0,0,0.0,test4,p13,0,0,0,1,0.9,,-46.001
47.011,233.0818808,17.5,0,0.0,test4,p13,0,1,1,1,0.9,,-47.011
48.007,466.1637615,17.5,0,0.0,test4,p13,0,0,0,0,0.9,,-48.007
49.001,261.6255653,17.5,0,0.0,test4,p13,0,0,0,1,0.9,,-49.001
50.013,466.1637615,17.5,0,0.0,test4,p13,0,0,0,0,0.9,,-50.013
51.011,293.6647679,17.5,1,51.812,test4,p13,1,1,0,1,0.9,,0.8009999999999948
52.015,659.2551138,17.5,0,0.0,test4,p13,0,0,0,1,0.9,,-52.015
53.012,659.2551138,17.5,0,0.0,test4,p13,0,0,0,0,0.9,,-53.012
54.008,349.2282314,17.5,0,0.0,test4,p13,0,0,0,1,0.9,,-54.008
55.008,698.4564629,17.5,0,0.0,test4,p13,0,0,0,0,0.9,,-55.008
0.016,659.2551138,-17.5,0,0.0,test3,p13,0,0,0,0,0.9,,-0.016
1.002,246.9416506,-17.5,0,0.0,test3,p13,0,0,0,1,0.9,,-1.002
2.002,587.3295358,-17.5,0,0.0,test3,p13,0,0,0,0,0.9,,-2.002
3.005,261.6255653,1.0,1,3.901,test3,p13,1,1,1,1,0.9,,0.8959999999999999
4.011,233.0818808,1.0,0,0.0,test3,p13,0,0,0,1,0.9,,-4.011
5.001,493.8833013,1.0,0,0.0,test3,p13,0,0,0,0,0.9,,-5.001
6.002,329.6275569,1.0,0,0.0,test3,p13,0,0,0,1,0.9,,-6.002
7.001,311.1269837,1.0,0,0.0,test3,p13,0,1,0,1,0.9,,-7.001
8.006,246.9416506,1.0,0,0.0,test3,p13,0,0,0,0,0.9,,-8.006
9.006,783.990872,1.0,0,0.0,test3,p13,0,0,0,1,0.9,,-9.006
10.01,220.0,1.0,0,0.0,test3,p13,0,0,0,0,0.9,,-10.01
11.013,311.1269837,17.5,1,12.026,test3,p13,1,1,1,1,0.9,,1.013
12.01,587.3295358,17.5,1,12.026,test3,p13,0,0,0,1,0.9,,0.016000000000000014
13.013,587.3295358,17.5,0,0.0,test3,p13,0,0,0,0,0.9,,-13.013
14.001,369.9944227,17.5,0,0.0,test3,p13,0,0,0,1,0.9,,-14.001
15.012,293.6647679,1.0,0,0.0,test3,p13,0,1,1,1,0.9,,-15.012
16.013,311.1269837,1.0,0,0.0,test3,p13,0,0,0,0,0.9,,-16.013
17.013,391.995436,1.0,0,0.0,test3,p13,0,0,0,1,0.9,,-17.013
18.003,261.6255653,1.0,0,0.0,test3,p13,0,0,0,0,0.9,,-18.003
19.009,880.0,1.0,0,0.0,test3,p13,0,1,0,1,0.9,,-19.009
20.008,659.2551138,1.0,0,0.0,test3,p13,0,0,0,1,0.9,,-20.008
21.012,277.182631,1.0,0,0.0,test3,p13,0,0,0,0,0.9,,-21.012
22.005,523.2511306,1.0,0,0.0,test3,p13,0,0,0,1,0.9,,-22.005
23.006,739.9888454,1.0,0,0.0,test3,p13,1,1,0,1,0.9,,-23.006
24.002,466.1637615,1.0,0,0.0,test3,p13,0,0,0,0,0.9,,-24.002
25.003,554.365262,1.0,0,0.0,test3,p13,0,0,0,1,0.9,,-25.003
26.004,293.6647679,1.0,0,0.0,test3,p13,0,0,0,0,0.9,,-26.004
27.015,391.995436,1.0,0,0.0,test3,p13,1,1,0,1,0.9,,-27.015
28.015,277.182631,1.0,0,0.0,test3,p13,0,0,0,1,0.9,,-28.015
29.003,783.990872,1.0,0,0.0,test3,p13,0,0,0,0,0.9,,-29.003
30.002,277.182631,1.0,0,0.0,test3,p13,0,0,0,1,0.9,,-30.002
31.002,369.9944227,-17.5,0,0.0,test3,p13,0,1,1,1,0.9,,-31.002
32.002,622.2539674,-17.5,0,0.0,test3,p13,0,0,0,0,0.9,,-32.002
33.005,523.2511306,-17.5,0,0.0,test3,p13,0,0,0,1,0.9,,-33.005
34.005,659.2551138,-17.5,0,0.0,test3,p13,0,0,0,0,0.9,,-34.005
35.014,523.2511306,1.0,1,35.422,test3,p13,1,1,1,1,0.9,,0.40799999999999415
36.014,369.9944227,1.0,0,0.0,test3,p13,0,0,0,1,0.9,,-36.014
37.013,246.9416506,1.0,0,0.0,test3,p13,0,0,0,0,0.9,,-37.013
38.013,523.2511306,17.5,1,38.888,test3,p13,1,0,1,1,0.9,,0.875
39.014,220.0,17.5,0,0.0,test3,p13,0,1,0,1,0.9,,-39.014
40.001,220.0,17.5,0,0.0,test3,p13,0,0,0,0,0.9,,-40.001
41.001,783.990872,1.0,1,41.609,test3,p13,1,0,1,1,0.9,,0.6080000000000041
42.014,659.2551138,1.0,0,0.0,test3,p13,0,0,0,0,0.9,,-42.014
43.016,659.2551138,1.0,0,0.0,test3,p13,0,1,0,1,0.9,,-43.016
44.003,391.995436,-17.5,0,0.0,test3,p13,0,0,1,1,0.9,,-44.003
45.012,329.6275569,-17.5,0,0.0,test3,p13,0,0,0,0,0.9,,-45.012
46.013,659.2551138,-17.5,0,0.0,test3,p13,0,0,0,1,0.9,,-46.013
47.014,523.2511306,1.0,1,47.579,test3,p13,1,1,1,1,0.9,,0.5649999999999977
48.002,830.6093952,1.0,0,0.0,test3,p13,0,0,0,0,0.9,,-48.002
49.002,698.4564629,1.0,0,0.0,test3,p13,0,0,0,1,0.9,,-49.002
50.002,739.9888454,1.0,0,0.0,test3,p13,0,0,0,0,0.9,,-50.002
51.005,311.1269837,17.5,0,0.0,test3,p13,0,1,1,1,0.9,,-51.005
52.005,440.0,17.5,0,0.0,test3,p13,0,0,0,1,0.9,,-52.005
53.002,587.3295358,17.5,0,0.0,test3,p13,0,0,0,0,0.9,,-53.002
54.001,261.6255653,17.5,0,0.0,test3,p13,0,0,0,1,0.9,,-54.001
55.004,783.990872,17.5,0,0.0,test3,p13,0,0,0,0,0.9,,-55.004
0.016,440.0,-17.5,0,0.0,test2,p13,0,0,0,0,0.9,,-0.016
1.015,554.365262,-17.5,0,0.0,test2,p13,0,0,0,1,0.9,,-1.015
2.012,233.0818808,-17.5,0,0.0,test2,p13,0,0,0,0,0.9,,-2.012
3.012,587.3295358,1.0,1,3.795,test2,p13,1,1,1,1,0.9,,0.7829999999999999
4.014,246.9416506,1.0,0,0.0,test2,p13,0,0,0,1,0.9,,-4.014
5.01,329.6275569,1.0,0,0.0,test2,p13,0,0,0,0,0.9,,-5.01
6.006,554.365262,17.5,1,7.018,test2,p13,1,0,1,1,0.9,,1.0119999999999996
7.003,311.1269837,17.5,1,7.018,test2,p13,0,1,0,1,0.9,,0.01499999999999968
8.002,391.995436,17.5,0,0.0,test2,p13,0,0,0,0,0.9,,-8.002
9.016,311.1269837,17.5,0,0.0,test2,p13,0,0,0,1,0.9,,-9.016
10.01,233.0818808,17.5,0,0.0,test2,p13,0,0,0,0,0.9,,-10.01
11.006,698.4564629,17.5,0,0.0,test2,p13,0,1,0,1,0.9,,-11.006
12.004,783.990872,1.0,0,0.0,test2,p13,0,0,1,1,0.9,,-12.004
13.004,830.6093952,1.0,0,0.0,test2,p13,0,0,0,0,0.9,,-13.004
14.004,783.990872,1.0,0,0.0,test2,p13,0,0,0,1,0.9,,-14.004
15.001,349.2282314,1.0,0,0.0,test2,p13,1,1,0,1,0.9,,-15.001
16.0,261.6255653,1.0,0,0.0,test2,p13,0,0,0,0,0.9,,-16.0
17.001,466.1637615,1.0,0,0.0,test2,p13,0,0,0,1,0.9,,-17.001
18.001,440.0,1.0,0,0.0,test2,p13,0,0,0,0,0.9,,-18.001
19.013,329.6275569,1.0,0,0.0,test2,p13,0,1,0,1,0.9,,-19.013
20.008,349.2282314,1.0,0,0.0,test2,p13,0,0,0,1,0.9,,-20.008
21.008,293.6647679,1.0,0,0.0,test2,p13,0,0,0,0,0.9,,-21.008
22.004,880.0,-17.5,1,22.72,test2,p13,1,0,1,1,0.9,,0.7159999999999975
23.001,329.6275569,-17.5,0,0.0,test2,p13,0,1,0,1,0.9,,-23.001
24.001,277.182631,-17.5,0,0.0,test2,p13,0,0,0,0,0.9,,-24.001
25.009,277.182631,-17.5,0,0.0,test2,p13,0,0,0,1,0.9,,-25.009
26.006,587.3295358,-17.5,0,0.0,test2,p13,0,0,0,0,0.9,,-26.006
27.004,466.1637615,1.0,1,27.692,test2,p13,1,1,1,1,0.9,,0.6879999999999988
28.004,391.995436,1.0,0,0.0,test2,p13,0,0,0,1,0.9,,-28.004
29.004,493.8833013,1.0,0,0.0,test2,p13,0,0,0,0,0.9,,-29.004
30.001,415.3046976,1.0,0,0.0,test2,p13,0,0,0,1,0.9,,-30.001
31.013,493.8833013,1.0,0,0.0,test2,p13,1,1,0,1,0.9,,-31.013
32.013,415.3046976,1.0,0,0.0,test2,p13,0,0,0,0,0.9,,-32.013
33.009,523.2511306,17.5,0,0.0,test2,p13,0,0,1,1,0.9,,-33.009
34.005,277.182631,17.5,0,0.0,test2,p13,0,0,0,0,0.9,,-34.005
35.002,277.182631,17.5,0,0.0,test2,p13,0,1,0,1,0.9,,-35.002
36.001,349.2282314,17.5,0,0.0,test2,p13,0,0,0,1,0.9,,-36.001
37.011,622.2539674,17.5,0,0.0,test2,p13,0,0,0,0,0.9,,-37.011
38.007,587.3295358,17.5,0,0.0,test2,p13,0,0,0,1,0.9,,-38.007
39.038,329.6275569,1.0,1,40.022,test2,p13,1,1,1,1,0.9,,0.9840000000000018
40.006,554.365262,1.0,1,40.022,test2,p13,0,0,0,0,0.9,,0.015999999999998238
41.015,277.182631,1.0,0,0.0,test2,p13,0,0,0,1,0.9,,-41.015
42.011,329.6275569,1.0,0,0.0,test2,p13,0,0,0,0,0.9,,-42.011
43.011,698.4564629,1.0,0,0.0,test2,p13,1,1,0,1,0.9,,-43.011
44.008,391.995436,1.0,0,0.0,test2,p13,0,0,0,1,0.9,,-44.008
45.004,391.995436,1.0,0,0.0,test2,p13,0,0,0,0,0.9,,-45.004
46.013,659.2551138,1.0,0,0.0,test2,p13,0,0,0,1,0.9,,-46.013
47.01,233.0818808,-17.5,0,0.0,test2,p13,0,1,1,1,0.9,,-47.01
48.007,415.3046976,-17.5,0,0.0,test2,p13,0,0,0,0,0.9,,-48.007
49.003,622.2539674,-17.5,0,0.0,test2,p13,0,0,0,1,0.9,,-49.003
50.015,880.0,-17.5,0,0.0,test2,p13,0,0,0,0,0.9,,-50.015
51.001,554.365262,1.0,1,51.638,test2,p13,1,1,1,1,0.9,,0.6370000000000005
52.013,261.6255653,1.0,0,0.0,test2,p13,0,0,0,1,0.9,,-52.013
53.01,349.2282314,1.0,0,0.0,test2,p13,0,0,0,0,0.9,,-53.01
54.001,466.1637615,1.0,0,0.0,test2,p13,0,0,0,1,0.9,,-54.001
55.008,783.990872,1.0,0,0.0,test2,p13,0,0,0,0,0.9,,-55.008
0.016,391.995436,-17.5,0,0.0,test1,p13,0,0,0,0,0.9,,-0.016
