Column1,onset_sec,note,velocity,offset,duration,freq,boundary,changable_notes
272,43.5,67,80,43.97291667,0.472916667,391.995436,0,0
274,44,62,80,44.23541667,0.235416667,293.6647679,0,1
276,44.25,64,80,44.48541667,0.235416667,329.6275569,0,0
278,44.5,65,80,44.97291667,0.472916667,349.2282314,0,0
280,45,59,80,45.23541667,0.235416667,246.9416506,0,1
282,45.25,57,80,45.48541667,0.235416667,220,0,0
284,45.5,59,80,45.97291667,0.472916667,246.9416506,0,0
286,46,67,80,46.47291667,0.472916667,391.995436,0,1
288,46.5,65,80,46.73541667,0.235416667,349.2282314,0,0
290,46.75,64,80,46.98541667,0.235416667,329.6275569,0,0
292,47,62,80,47.23541667,0.235416667,293.6647679,0,1
294,47.25,64,80,47.48541667,0.235416667,329.6275569,0,0
296,47.5,60,80,47.97291667,0.472916667,261.6255653,0,0
298,48,72,80,48.47291667,0.472916667,523.2511306,1,1
300,48.5,71,80,48.73541667,0.235416667,493.8833013,0,0
302,48.75,69,80,48.98541667,0.235416667,440,0,0
304,49,67,80,49.23541667,0.235416667,391.995436,0,1
306,49.25,65,80,49.48541667,0.235416667,349.2282314,0,0
308,49.5,64,80,49.73541667,0.235416667,329.6275569,0,0
310,49.75,65,80,49.98541667,0.235416667,349.2282314,0,0
312,50,67,80,50.23541667,0.235416667,391.995436,0,1
314,50.25,65,80,50.48541667,0.235416667,349.2282314,0,0
316,50.5,64,80,50.73541667,0.235416667,329.6275569,0,0
318,50.75,62,80,50.98541667,0.235416667,293.6647679,0,0
320,51,60,80,51.23541667,0.235416667,261.6255653,0,1
322,51.25,59,80,51.48541667,0.235416667,246.9416506,0,0
324,51.5,57,80,51.73541667,0.235416667,220,0,0
326,51.75,55,80,51.98541667,0.235416667,195.997718,0,0
328,52,57,80,52.23541667,0.235416667,220,0,1
330,52.25,60,80,52.48541667,0.235416667,261.6255653,0,0
332,52.5,62,80,52.73541667,0.235416667,293.6647679,0,0
334,52.75,64,80,52.98541667,0.235416667,329.6275569,0,0
336,53,65,80,53.23541667,0.235416667,349.2282314,0,1
338,53.25,64,80,53.48541667,0.235416667,329.6275569,0,0
340,53.5,62,80,53.73541667,0.235416667,293.6647679,0,0
342,53.75,60,80,53.98541667,0.235416667,261.6255653,0,0
344,54,59,80,54.23541667,0.235416667,246.9416506,0,1
346,54.25,60,80,54.48541667,0.235416667,261.6255653,0,0
348,54.5,62,80,54.73541667,0.235416667,293.6647679,0,0
350,54.75,59,80,54.98541667,0.235416667,246.9416506,0,0
352,55,60,80,55.23541667,0.235416667,261.6255653,0,1
354,55.25,60,80,55.48541667,0.235416667,261.6255653,0,0
356,55.5,60,80,55.97291667,0.472916667,261.6255653,0,0
358,56,60,80,56.23541667,0.235416667,261.6255653,1,1
360,56.25,62,80,56.48541667,0.235416667,293.6647679,0,0
362,56.5,64,80,56.73541667,0.235416667,329.6275569,0,0
364,56.75,65,80,56.98541667,0.235416667,349.2282314,0,0
366,57,67,80,57.94791667,0.947916667,391.995436,0,1
368,58,69,80,58.47291667,0.472916667,440,0,1
370,58.5,65,80,58.97291667,0.472916667,349.2282314,0,0
372,59,67,80,59.94791667,0.947916667,391.995436,0,1
374,60,69,80,60.47291667,0.472916667,440,0,1
376,60.5,64,80,60.97291667,0.472916667,329.6275569,0,0
378,61,65,80,61.94791667,0.947916667,349.2282314,0,1
380,62,62,80,62.94791667,0.947916667,293.6647679,0,1
382,63,60,80,63.94791667,0.947916667,261.6255653,0,0
