Column1,onset_sec,note,velocity,offset,duration,freq,boundary,changable_notes
260,38.5,72,80,38.73541667,0.235416667,523.2511306,0,0
262,38.75,71,80,38.98541667,0.235416667,493.8833013,0,0
264,39,72,80,39.23541667,0.235416667,523.2511306,0,1
266,39.25,75,80,39.48541667,0.235416667,622.2539674,0,0
268,39.5,72,80,39.97291667,0.472916667,523.2511306,0,0
270,40,67,80,40.94791667,0.947916667,391.995436,1,1
272,41,72,80,41.47291667,0.472916667,523.2511306,0,1
274,41.5,71,80,41.97291667,0.472916667,493.8833013,0,0
276,42,72,80,42.47291667,0.472916667,523.2511306,0,1
278,42.5,74,80,42.97291667,0.472916667,587.3295358,0,0
280,43,75,80,43.47291667,0.472916667,622.2539674,0,1
282,43.5,72,80,43.97291667,0.472916667,523.2511306,0,0
284,44,80,80,44.94791667,0.947916667,830.6093952,0,1
286,45,80,80,45.47291667,0.472916667,830.6093952,0,1
288,45.5,79,80,45.97291667,0.472916667,783.990872,0,0
290,46,75,80,46.47291667,0.472916667,622.2539674,0,1
292,46.5,74,80,46.97291667,0.472916667,587.3295358,0,0
294,47,72,80,47.94791667,0.947916667,523.2511306,0,1
296,48,67,80,48.23541667,0.235416667,391.995436,1,1
298,48.25,60,80,48.48541667,0.235416667,261.6255653,0,0
300,48.5,63,80,48.73541667,0.235416667,311.1269837,0,0
302,48.75,67,80,48.98541667,0.235416667,391.995436,0,0
304,49,72,80,49.47291667,0.472916667,523.2511306,0,1
306,49.5,68,80,49.97291667,0.472916667,415.3046976,0,0
308,50,67,80,50.23541667,0.235416667,391.995436,0,1
310,50.25,60,80,50.48541667,0.235416667,261.6255653,0,0
312,50.5,63,80,50.73541667,0.235416667,311.1269837,0,0
314,50.75,67,80,50.98541667,0.235416667,391.995436,0,0
316,51,72,80,51.47291667,0.472916667,523.2511306,0,1
318,51.5,75,80,51.97291667,0.472916667,622.2539674,0,0
320,52,68,80,52.47291667,0.472916667,415.3046976,0,1
322,52.5,68,80,52.97291667,0.472916667,415.3046976,0,0
324,53,77,80,53.47291667,0.472916667,698.4564629,0,1
326,53.5,68,80,53.97291667,0.472916667,415.3046976,0,0
328,54,68,80,54.94791667,0.947916667,415.3046976,0,1
330,55,67,80,55.94791667,0.947916667,391.995436,0,1
332,56,67,80,56.31458333,0.314583333,391.995436,1,1
334,56.33333333,65,80,56.64791667,0.314583333,349.2282314,0,0
336,56.66666667,67,80,56.98125,0.314583333,391.995436,0,0
338,57,68,80,57.31458333,0.314583333,415.3046976,0,1
340,57.33333333,67,80,57.64791667,0.314583333,391.995436,0,0
